Day,Month,Hour,League_Rank,Total_teams,Games_played,Points,Max_points,Min_points,Won,Draw,Lost,Goals_Scored,Goals_Rec,Win_Perc,Draw_Perc,Status,Weekday_Fri,Weekday_Mon,Weekday_Sat,Weekday_Sun,Weekday_Thu,Weekday_Tue,Weekday_Wed,Goals
25,8,17,20,24,4,2,13,0,0,2,2,2,4,35,45,0,0,0,1,0,0,0,0,2
25,8,15,21,24,4,2,13,0,0,2,2,3,6,11,45,0,0,0,1,0,0,0,0,1
25,8,23,14,18,7,7,16,2,2,1,4,7,11,35,41,0,0,0,1,0,0,0,0,0
25,8,16,5,16,20,35,43,14,11,2,7,30,29,31,31,0,0,0,1,0,0,0,0,0
25,8,1,16,26,2,2,6,0,0,2,0,3,3,41,13,0,0,0,1,0,0,0,0,1
25,8,19,6,16,4,8,12,0,2,2,0,6,3,37,19,0,0,0,1,0,0,0,0,0
25,8,17,12,16,19,20,41,11,4,8,7,21,24,16,63,0,0,0,1,0,0,0,0,2
25,8,11,11,12,25,20,59,19,4,8,13,36,54,11,18,0,0,0,1,0,0,0,0,0
25,8,11,7,18,22,35,49,21,9,8,5,30,27,62,27,0,0,0,1,0,0,0,0,2
24,8,2,4,23,24,45,51,17,13,6,5,39,30,37,18,0,1,0,0,0,0,0,0,1
24,8,16,5,16,17,30,44,11,9,3,5,19,13,31,24,0,1,0,0,0,0,0,0,0
24,8,2,5,16,13,21,29,4,5,6,2,17,13,31,47,0,1,0,0,0,0,0,0,1
24,8,12,4,16,4,7,10,0,2,1,1,8,6,22,15,0,1,0,0,0,0,0,0,2
24,8,16,10,16,4,5,9,1,1,2,1,2,4,22,31,0,1,0,0,0,0,0,0,2
24,8,19,10,16,5,6,12,2,1,3,1,4,4,18,11,0,1,0,0,0,0,0,0,1
24,8,19,15,20,1,0,3,0,0,0,1,1,2,37,17,0,1,0,0,0,0,0,0,0
24,8,19,6,20,1,3,3,0,1,0,0,2,1,55,30,0,1,0,0,0,0,0,0,1
24,8,19,9,16,4,5,12,0,1,2,1,8,6,69,17,0,1,0,0,0,0,0,0,1
24,8,15,12,18,3,3,7,1,1,0,2,5,4,27,14,0,1,0,0,0,0,0,0,2
23,8,1,7,18,6,10,16,2,3,1,2,10,6,75,12,0,0,0,0,0,1,0,0,0
23,8,1,10,20,20,25,42,15,7,4,9,20,24,13,25,0,0,0,0,0,1,0,0,2
23,8,3,17,18,5,4,13,2,1,1,3,4,9,14,27,0,0,0,0,0,1,0,0,0
22,8,11,6,12,24,33,56,17,9,6,9,29,29,11,11,0,0,0,0,0,0,0,1,1
21,8,19,1,24,3,9,9,0,3,0,0,9,3,50,40,0,0,0,0,0,0,1,0,1
21,8,19,16,24,4,4,10,1,1,1,2,6,7,35,20,0,0,0,0,0,0,1,0,0
21,8,1,10,20,0,0,3,0,0,0,0,0,0,49,18,0,0,0,0,0,0,1,0,0
20,8,16,7,12,21,31,50,17,8,7,6,25,26,33,22,0,0,1,0,0,0,0,0,3
20,8,16,2,12,23,42,50,17,12,6,5,30,16,33,55,0,0,1,0,0,0,0,0,2
20,8,23,2,20,4,12,13,0,4,0,0,7,0,37,11,0,0,1,0,0,0,0,0,1
20,8,22,12,12,5,4,13,4,0,4,1,6,8,33,33,0,0,1,0,0,0,0,0,1
20,8,21,6,26,1,3,6,0,1,0,0,1,0,110,18,0,0,1,0,0,0,0,0,1
19,8,0,2,20,5,10,12,0,3,1,1,8,2,55,30,0,0,0,0,1,0,0,0,1
19,8,19,1,10,5,13,13,3,4,1,0,18,2,55,15,0,0,0,0,1,0,0,0,3
19,8,17,3,16,18,34,38,10,10,4,4,30,21,55,0,0,0,0,0,1,0,0,0,1
19,8,16,12,12,3,1,12,1,0,1,2,4,6,22,22,0,0,0,0,1,0,0,0,1
19,8,14,14,16,18,15,40,12,3,6,9,23,33,24,39,0,0,0,0,1,0,0,0,2
19,8,14,4,16,17,32,39,12,9,5,3,27,17,63,39,0,0,0,0,1,0,0,0,1
19,8,13,3,12,3,5,9,1,1,2,0,2,0,30,16,0,0,0,0,1,0,0,0,0
18,8,18,2,18,1,3,6,0,1,0,0,4,0,90,-11,0,0,0,1,0,0,0,0,1
18,8,17,7,18,1,3,6,0,1,0,0,1,0,55,12,0,0,0,1,0,0,0,0,3
18,8,20,4,10,3,7,10,1,2,1,0,6,1,41,9,0,0,0,1,0,0,0,0,2
18,8,19,11,16,2,3,9,0,1,0,1,1,2,31,14,0,0,0,1,0,0,0,0,1
18,8,19,8,10,4,4,10,3,1,1,2,5,11,41,9,0,0,0,1,0,0,0,0,0
18,8,16,9,12,21,26,44,18,6,8,7,21,24,18,55,0,0,0,1,0,0,0,0,0
18,8,19,1,18,2,6,6,0,2,0,0,5,3,41,41,0,0,0,1,0,0,0,0,3
18,8,16,8,16,4,6,12,0,2,0,2,5,6,47,31,0,0,0,1,0,0,0,0,1
18,8,16,9,12,4,2,12,0,0,2,2,3,6,55,48,0,0,0,1,0,0,0,0,1
17,8,17,7,16,5,5,18,0,1,2,2,6,7,39,8,0,1,0,0,0,0,0,0,1
17,8,15,11,14,5,3,12,0,1,0,4,4,7,37,18,0,1,0,0,0,0,0,0,0
16,8,2,7,12,3,4,7,0,1,1,1,3,3,33,33,0,0,0,0,0,1,0,0,1
16,8,2,7,11,3,3,7,0,0,3,0,2,2,14,55,0,0,0,0,0,1,0,0,1
16,8,2,13,16,12,12,28,4,2,6,4,12,17,27,14,0,0,0,0,0,1,0,0,2
16,8,3,10,23,24,35,48,16,10,5,9,34,41,41,8,0,0,0,0,0,1,0,0,0
14,8,1,10,12,3,3,10,1,1,0,2,2,4,22,19,0,0,0,0,0,0,1,0,1
14,8,21,9,16,12,16,27,4,4,4,4,15,13,55,39,0,0,0,0,0,0,1,0,0
13,8,21,6,16,11,18,27,4,5,3,3,16,14,47,24,0,0,1,0,0,0,0,0,0
12,8,20,1,20,17,35,35,14,10,5,2,27,15,55,37,0,0,0,0,1,0,0,0,3
12,8,2,2,16,10,19,24,4,6,1,3,19,12,33,8,0,0,0,0,1,0,0,0,1
12,8,1,9,18,3,4,9,0,1,1,1,5,4,48,14,0,0,0,0,1,0,0,0,2
12,8,17,10,10,2,1,7,1,0,1,1,1,4,27,27,0,0,0,0,1,0,0,0,0
12,8,15,11,12,21,19,54,19,5,4,12,19,31,22,33,0,0,0,0,1,0,0,0,0
12,8,0,3,12,3,6,10,0,2,0,1,7,2,55,22,0,0,0,0,1,0,0,0,1
12,8,16,10,12,21,18,49,16,5,3,13,23,41,33,0,0,0,0,0,1,0,0,0,0
12,8,16,7,12,3,4,12,0,1,1,1,3,4,33,33,0,0,0,0,1,0,0,0,1
12,8,16,2,12,2,6,9,1,2,0,0,6,4,41,19,0,0,0,0,1,0,0,0,0
12,8,15,16,20,17,18,35,13,4,6,7,17,20,42,49,0,0,0,0,1,0,0,0,1
11,8,10,2,14,23,54,60,5,18,0,5,88,27,92,35,0,0,0,1,0,0,0,0,5
11,8,9,6,16,2,4,9,0,1,1,0,3,2,27,11,0,0,0,1,0,0,0,0,2
11,8,10,22,22,26,19,53,19,5,4,17,20,38,16,9,0,0,0,1,0,0,0,0,3
11,8,1,15,18,3,1,9,0,0,1,2,2,6,35,12,0,0,0,1,0,0,0,0,2
11,8,11,3,16,16,31,36,8,9,4,3,36,19,59,0,0,0,0,1,0,0,0,0,2
11,8,14,7,18,1,3,6,0,1,0,0,1,0,20,41,0,0,0,1,0,0,0,0,1
10,8,18,8,14,4,5,10,1,1,2,1,6,6,31,12,0,1,0,0,0,0,0,0,1
10,8,9,1,18,20,35,35,18,10,5,5,31,19,62,27,0,1,0,0,0,0,0,0,0
10,8,17,12,16,2,2,7,0,0,2,0,1,1,31,17,0,1,0,0,0,0,0,0,0
10,8,19,5,10,3,6,7,0,2,0,1,6,4,41,41,0,1,0,0,0,0,0,0,1
10,8,19,17,20,2,0,6,0,0,0,2,0,2,25,13,0,1,0,0,0,0,0,0,3
8,8,19,4,8,11,15,29,0,4,3,4,21,10,37,14,0,0,0,0,0,0,0,1,1
6,8,22,1,14,4,12,12,1,4,0,0,14,4,73,9,0,0,1,0,0,0,0,0,3
6,8,17,4,4,1,0,3,0,0,0,1,0,2,24,15,0,0,1,0,0,0,0,0,0
5,8,9,14,18,18,22,35,18,6,4,8,12,17,20,35,0,0,0,0,1,0,0,0,2
5,8,12,2,18,25,53,62,13,16,5,4,48,27,62,27,0,0,0,0,1,0,0,0,0
5,8,18,2,12,2,6,7,0,2,0,0,7,1,110,9,0,0,0,0,1,0,0,0,2
5,8,15,7,10,3,3,9,0,1,0,2,5,6,69,19,0,0,0,0,1,0,0,0,2
4,8,12,1,14,15,33,33,4,10,3,2,33,16,55,55,0,0,0,1,0,0,0,0,1
4,8,23,10,18,3,3,9,0,1,0,2,3,3,35,27,0,0,0,1,0,0,0,0,0
4,8,22,16,16,18,10,39,10,2,4,12,17,31,16,14,0,0,0,1,0,0,0,0,1
4,8,21,5,12,3,4,6,0,1,1,1,4,5,66,15,0,0,0,1,0,0,0,0,2
4,8,20,5,10,17,21,30,17,6,3,8,18,23,55,14,0,0,0,1,0,0,0,0,0
4,8,0,20,20,19,14,34,14,3,5,11,13,27,30,25,0,0,0,1,0,0,0,0,1
4,8,10,1,22,27,53,53,19,15,8,4,41,24,55,38,0,0,0,1,0,0,0,0,3
4,8,19,7,12,2,1,6,0,0,1,1,4,5,44,15,0,0,0,1,0,0,0,0,1
3,8,19,9,10,27,24,64,15,6,6,15,21,49,27,0,0,1,0,0,0,0,0,0,0
1,8,2,11,16,9,11,16,3,2,5,2,14,14,31,24,0,0,0,0,0,0,0,1,0
1,8,12,2,9,18,33,52,7,10,3,5,37,20,63,0,0,0,0,0,0,0,0,1,1
1,8,15,18,18,0,0,1,0,0,0,0,0,0,27,20,0,0,0,0,0,0,0,1,1
1,8,11,1,18,18,41,41,10,13,2,3,27,12,90,9,0,0,0,0,0,0,0,1,3
1,8,11,6,18,17,27,41,10,7,6,4,21,19,41,35,0,0,0,0,0,0,0,1,2
23,9,13,3,20,5,15,18,2,5,0,0,14,4,66,0,0,0,0,0,1,0,0,0,0
22,9,17,1,18,4,12,12,0,4,0,0,11,2,95,19,0,0,0,1,0,0,0,0,2
2,9,16,14,20,3,3,12,0,1,0,2,4,7,84,19,0,0,0,0,1,0,0,0,2
29,9,17,2,20,6,15,18,-1,5,0,1,12,7,59,34,0,0,0,1,0,0,0,0,1
23,9,16,12,20,5,6,18,2,1,3,1,8,9,49,13,0,0,0,0,1,0,0,0,0
26,9,20,18,20,6,4,18,-1,1,1,4,2,7,17,26,0,0,0,0,0,0,0,1,0
1,9,12,1,20,3,9,9,0,3,0,0,7,0,66,1,0,0,0,1,0,0,0,0,2
26,9,20,14,20,7,8,21,1,2,2,3,4,9,37,37,0,0,0,0,0,0,0,1,1
2,9,19,2,20,2,6,9,0,2,0,0,5,3,85,13,0,0,0,0,1,0,0,0,0
1,9,15,6,20,3,7,9,0,2,1,0,6,3,49,13,0,0,0,1,0,0,0,0,0
1,9,17,16,20,3,1,9,0,0,1,2,2,4,25,30,0,0,0,1,0,0,0,0,1
29,9,12,7,20,6,10,18,2,3,1,2,9,9,99,11,0,0,0,1,0,0,0,0,1
27,9,20,14,20,5,6,18,-1,1,3,1,8,8,55,55,0,0,0,0,0,1,0,0,1
15,9,12,15,20,3,3,9,1,1,0,2,3,5,30,37,0,0,0,1,0,0,0,0,1
2,9,16,4,20,3,9,12,0,3,0,0,8,2,92,0,0,0,0,0,1,0,0,0,1
29,9,19,3,20,6,11,13,4,3,2,1,8,4,55,16,0,0,0,1,0,0,0,0,0
23,9,17,15,20,4,4,12,-1,1,1,2,7,6,66,29,0,0,0,0,1,0,0,0,2
22,9,19,5,20,5,8,12,1,2,2,1,5,3,39,47,0,0,0,1,0,0,0,0,0
16,9,11,20,20,3,-2,9,-2,0,1,2,3,9,37,22,0,0,0,0,1,0,0,0,2
15,9,14,16,18,2,0,7,0,0,0,2,1,5,62,13,0,0,0,1,0,0,0,0,1
15,9,15,1,20,4,9,9,1,3,0,1,12,3,73,25,0,0,0,1,0,0,0,0,2
15,9,14,17,20,3,1,9,-2,0,1,2,3,5,0,37,0,0,0,1,0,0,0,0,1
29,9,16,1,20,7,21,21,1,7,0,0,24,6,85,13,0,0,0,1,0,0,0,0,3
26,9,21,2,20,5,13,13,1,4,1,0,12,3,71,33,0,0,0,0,0,0,0,1,0
15,9,17,10,20,4,6,12,0,2,0,2,6,7,31,9,0,0,0,1,0,0,0,0,2
15,9,15,9,20,4,6,12,0,2,0,2,8,8,68,30,0,0,0,1,0,0,0,0,2
14,9,19,9,20,4,6,12,0,1,3,0,3,2,62,27,0,1,0,0,0,0,0,0,0
1,9,17,13,20,2,1,6,0,0,1,1,2,3,48,19,0,0,0,1,0,0,0,0,3
1,9,17,7,18,1,3,6,0,1,0,0,3,1,96,12,0,0,0,1,0,0,0,0,3
28,9,19,18,20,7,6,21,1,1,3,3,8,9,73,18,0,1,0,0,0,0,0,0,0
25,9,20,3,20,5,10,15,-1,3,1,1,11,3,55,24,0,0,0,0,0,0,1,0,1
24,9,20,4,18,4,10,13,1,3,1,0,7,3,82,18,0,0,1,0,0,0,0,0,0
21,9,19,16,20,4,4,12,-1,1,1,2,3,3,55,0,0,1,0,0,0,0,0,0,1
16,9,13,19,20,4,1,15,0,0,1,3,3,9,66,22,0,0,0,0,1,0,0,0,0
15,9,19,2,20,4,10,12,1,3,1,0,10,2,61,6,0,0,0,1,0,0,0,0,1
15,9,12,1,20,4,12,12,0,4,0,0,9,1,77,8,0,0,0,1,0,0,0,0,2
29,9,15,15,20,5,6,13,4,1,3,1,7,9,18,55,0,0,0,1,0,0,0,0,1
29,9,17,3,18,5,11,13,0,3,2,0,15,3,50,30,0,0,0,1,0,0,0,0,4
25,9,18,12,20,6,7,18,0,2,1,3,8,9,64,27,0,0,0,0,0,0,1,0,1
23,9,20,5,20,5,10,18,0,3,1,1,14,7,68,42,0,0,0,0,1,0,0,0,2
23,9,14,9,20,3,6,12,-1,2,0,1,6,6,47,39,0,0,0,0,1,0,0,0,1
15,9,15,13,20,4,4,12,0,1,1,2,7,9,44,12,0,0,0,1,0,0,0,0,0
2,9,17,9,18,1,3,6,0,1,0,0,1,0,35,20,0,0,0,0,1,0,0,0,2
1,9,19,15,20,2,1,6,0,0,1,1,3,4,30,42,0,0,0,1,0,0,0,0,1
30,9,18,15,20,5,6,21,-1,1,3,1,8,8,42,34,0,0,0,0,1,0,0,0,4
29,9,19,19,20,7,5,21,1,1,2,4,7,12,17,68,0,0,0,1,0,0,0,0,1
29,9,15,15,20,6,5,18,2,1,2,3,8,13,37,37,0,0,0,1,0,0,0,0,0
23,9,14,11,20,4,5,12,-1,1,2,1,7,7,68,26,0,0,0,0,1,0,0,0,0
22,9,16,17,20,5,5,15,0,1,2,2,5,8,18,46,0,0,0,1,0,0,0,0,1
22,9,14,2,18,3,7,9,0,2,1,0,7,2,60,20,0,0,0,1,0,0,0,0,1
16,9,19,10,20,3,4,12,1,1,1,1,2,2,37,42,0,0,0,0,1,0,0,0,2
15,9,17,3,20,2,6,9,-2,2,0,0,7,1,82,20,0,0,0,1,0,0,0,0,0
2,9,20,11,20,3,4,12,0,1,1,1,7,5,61,13,0,0,0,0,1,0,0,0,3
1,9,14,17,18,1,0,3,0,0,0,1,0,2,35,41,0,0,0,1,0,0,0,0,1
1,9,17,8,20,2,4,6,0,1,1,0,2,1,25,42,0,0,0,1,0,0,0,0,0
30,9,19,5,20,8,14,24,4,4,2,2,19,13,30,40,0,0,0,0,1,0,0,0,0
30,9,18,20,20,6,4,14,4,1,1,4,6,11,18,18,0,0,0,0,1,0,0,0,0
23,9,11,4,20,4,9,12,-1,3,0,1,6,6,77,17,0,0,0,0,1,0,0,0,3
22,9,19,14,20,4,4,12,-1,1,1,2,5,4,39,16,0,0,0,1,0,0,0,0,1
2,9,17,4,20,3,5,9,0,1,2,0,3,2,30,49,0,0,0,0,1,0,0,0,0
29,9,14,7,18,5,8,13,0,2,2,1,4,3,70,20,0,0,0,1,0,0,0,0,0
24,9,20,4,22,5,11,15,3,3,2,0,9,2,73,0,0,0,1,0,0,0,0,0,1
23,9,11,14,18,6,6,15,3,1,3,2,5,8,50,40,0,0,0,0,1,0,0,0,0
23,9,16,19,20,5,4,15,0,1,1,3,6,10,55,18,0,0,0,0,1,0,0,0,3
23,9,15,17,20,4,3,13,1,0,3,1,3,5,37,15,0,0,0,0,1,0,0,0,0
22,9,15,5,20,5,10,15,1,3,1,1,10,7,44,33,0,0,0,1,0,0,0,0,0
15,9,17,14,20,3,4,9,1,1,1,1,1,3,68,18,0,0,0,1,0,0,0,0,0
15,9,16,9,20,4,6,13,0,2,0,2,4,2,82,7,0,0,0,1,0,0,0,0,2
30,9,15,12,20,7,7,19,2,2,1,4,9,11,0,0,0,0,0,0,1,0,0,0,2
30,9,13,16,20,7,6,21,-1,1,3,3,9,10,40,50,0,0,0,0,1,0,0,0,0
29,9,17,6,20,6,10,13,4,3,1,2,13,6,37,29,0,0,0,1,0,0,0,0,3
26,9,21,7,20,6,9,13,3,2,3,1,11,9,59,26,0,0,0,0,0,0,0,1,1
26,9,19,7,20,6,8,13,3,2,2,2,5,3,17,34,0,0,0,0,0,0,0,1,3
23,9,14,5,18,3,7,12,0,2,1,0,4,2,55,9,0,0,0,0,1,0,0,0,0
19,9,18,6,20,3,6,12,-1,2,0,1,7,2,41,14,0,0,0,0,0,0,0,1,1
30,9,13,18,18,5,2,14,2,0,2,3,4,9,30,20,0,0,0,0,1,0,0,0,1
28,9,20,5,20,7,11,13,4,3,2,2,8,6,22,22,0,1,0,0,0,0,0,0,2
27,9,19,17,20,6,4,13,4,1,1,4,9,13,44,22,0,0,0,0,0,1,0,0,1
26,9,20,14,20,6,6,18,-1,1,3,2,5,7,55,9,0,0,0,0,0,0,0,1,0
23,9,14,13,20,4,5,12,-1,1,2,1,4,4,15,15,0,0,0,0,1,0,0,0,2
23,9,11,14,20,4,4,12,2,1,1,2,4,4,51,15,0,0,0,0,1,0,0,0,6
15,9,19,14,20,5,5,15,0,1,2,2,6,6,26,26,0,0,0,1,0,0,0,0,1
1,9,14,6,18,1,3,3,0,1,0,0,2,1,55,19,0,0,0,1,0,0,0,0,3
29,9,17,1,18,6,18,18,3,6,0,0,24,3,55,44,0,0,0,1,0,0,0,0,2
29,9,18,1,10,9,27,27,6,9,0,0,30,6,110,0,0,0,0,1,0,0,0,0,4
29,9,15,14,14,10,6,22,6,1,3,6,9,24,11,44,0,0,0,1,0,0,0,0,2
29,9,14,4,18,5,11,13,0,3,2,0,10,6,50,40,0,0,0,1,0,0,0,0,1
28,9,20,11,18,5,5,14,1,1,2,2,5,5,37,37,0,1,0,0,0,0,0,0,0
26,9,20,20,20,6,-1,18,-1,0,2,4,5,15,42,17,0,0,0,0,0,0,0,1,0
25,9,19,11,18,4,4,12,0,1,1,2,6,7,11,50,0,0,0,0,0,0,1,0,1
25,9,18,15,20,6,7,18,0,2,1,3,4,8,40,30,0,0,0,0,0,0,1,0,2
23,9,15,2,18,5,13,15,3,4,1,0,14,1,99,11,0,0,0,0,1,0,0,0,0
18,9,19,23,24,7,5,15,3,1,2,4,7,12,41,35,0,0,0,0,0,0,1,0,0
15,9,19,16,18,4,3,15,2,1,0,3,2,7,27,64,0,0,0,1,0,0,0,0,0
14,9,19,14,16,6,4,16,0,1,1,4,5,13,46,9,0,1,0,0,0,0,0,0,1
2,9,19,4,20,2,4,9,0,1,1,0,4,1,49,9,0,0,0,0,1,0,0,0,0
30,9,14,7,18,7,9,21,3,2,3,2,10,9,33,33,0,0,0,0,1,0,0,0,1
29,9,19,2,18,6,13,18,3,4,1,1,14,4,68,8,0,0,0,1,0,0,0,0,2
29,9,19,10,16,8,9,22,4,2,3,3,9,13,31,31,0,0,0,1,0,0,0,0,0
28,9,19,1,24,9,18,18,5,5,3,1,19,7,35,41,0,1,0,0,0,0,0,0,1
26,9,20,9,20,6,8,18,-1,2,2,2,9,3,37,18,0,0,0,0,0,0,0,1,0
23,9,19,11,20,3,5,13,1,1,2,0,5,4,63,24,0,0,0,0,1,0,0,0,2
23,9,16,7,12,7,9,21,2,2,3,2,8,6,55,41,0,0,0,0,1,0,0,0,1
16,9,14,18,20,3,1,9,-2,0,1,2,0,4,8,24,0,0,0,0,1,0,0,0,0
16,9,14,13,20,4,6,15,0,2,0,2,3,5,0,27,0,0,0,0,1,0,0,0,0
15,9,15,8,20,4,6,12,0,2,0,2,6,5,39,39,0,0,0,1,0,0,0,0,2
14,9,17,7,16,6,9,16,3,2,3,1,8,4,25,25,0,1,0,0,0,0,0,0,1
1,9,19,3,20,3,7,9,0,2,1,0,6,1,25,15,0,0,0,1,0,0,0,0,0
30,9,19,1,18,6,16,16,1,5,1,0,14,6,90,20,0,0,0,0,1,0,0,0,3
30,9,16,14,18,7,7,15,2,2,1,4,6,10,82,0,0,0,0,0,1,0,0,0,0
30,9,15,7,16,24,37,57,13,10,7,7,41,28,47,24,0,0,0,0,1,0,0,0,0
30,9,14,5,10,8,12,27,6,3,3,2,14,17,49,25,0,0,0,0,1,0,0,0,2
30,9,12,14,18,6,6,18,3,2,0,4,5,9,20,20,0,0,0,0,1,0,0,0,2
30,9,16,11,18,5,7,14,2,2,1,2,8,9,22,33,0,0,0,0,1,0,0,0,1
30,9,13,15,20,6,6,21,-1,1,3,2,5,7,55,18,0,0,0,0,1,0,0,0,1
30,9,10,10,20,6,8,21,-1,2,2,2,7,6,20,30,0,0,0,0,1,0,0,0,1
29,9,19,20,20,7,1,21,1,0,1,6,4,17,18,55,0,0,0,1,0,0,0,0,1
26,9,19,5,10,8,11,24,6,3,2,3,12,14,73,0,0,0,0,0,0,0,0,1,0
26,9,18,4,20,6,11,18,0,3,2,1,6,4,30,50,0,0,0,0,0,0,0,1,2
26,9,18,4,20,7,13,21,1,4,1,2,11,6,34,17,0,0,0,0,0,0,0,1,0
22,9,14,7,18,3,5,9,0,1,2,0,4,3,30,40,0,0,0,1,0,0,0,0,3
22,9,14,12,20,4,5,12,-1,1,2,1,4,5,66,0,0,0,0,1,0,0,0,0,0
16,9,14,11,20,3,4,9,-2,1,1,1,3,3,16,16,0,0,0,0,1,0,0,0,1
15,9,17,1,18,4,12,12,2,4,0,0,14,3,68,26,0,0,0,1,0,0,0,0,7
2,9,20,12,18,3,4,10,1,1,1,1,4,5,62,7,0,0,0,0,1,0,0,0,0
2,9,13,2,18,3,7,9,0,2,1,0,9,1,55,20,0,0,0,0,1,0,0,0,2
2,9,12,6,12,3,5,12,0,1,2,0,6,4,66,33,0,0,0,0,1,0,0,0,0
2,9,11,16,20,2,1,9,0,0,1,1,1,3,49,18,0,0,0,0,1,0,0,0,2
1,9,15,17,20,3,1,9,0,0,1,2,2,4,18,30,0,0,0,1,0,0,0,0,2
1,9,15,11,20,3,3,9,0,1,0,2,5,7,27,15,0,0,0,1,0,0,0,0,2
1,9,14,10,18,1,1,3,0,0,1,0,1,1,35,27,0,0,0,1,0,0,0,0,2
1,9,19,17,20,3,2,9,0,0,2,1,2,5,13,58,0,0,0,1,0,0,0,0,2
1,9,19,11,20,3,4,9,0,1,1,1,3,3,27,16,0,0,0,1,0,0,0,0,1
30,9,12,7,16,8,13,25,4,3,4,1,11,8,16,31,0,0,0,0,1,0,0,0,0
29,9,19,10,20,7,10,21,1,3,1,3,10,11,55,37,0,0,0,1,0,0,0,0,0
28,9,20,10,22,7,8,15,3,2,2,3,9,8,78,13,0,1,0,0,0,0,0,0,2
27,9,18,1,16,22,51,51,13,15,6,1,39,13,63,47,0,0,0,0,0,1,0,0,2
25,9,19,18,18,4,0,12,0,0,0,4,2,8,22,22,0,0,0,0,0,0,1,0,0
24,9,16,4,16,7,13,22,5,4,1,2,11,6,73,0,0,0,1,0,0,0,0,0,3
23,9,15,4,10,6,9,18,4,2,3,1,11,9,49,25,0,0,0,0,1,0,0,0,1
23,9,19,8,16,22,32,49,13,9,5,8,38,30,39,39,0,0,0,0,1,0,0,0,1
23,9,16,10,16,21,28,48,13,8,4,9,21,21,39,24,0,0,0,0,1,0,0,0,0
23,9,15,8,14,9,12,19,6,3,3,3,11,7,30,50,0,0,0,0,1,0,0,0,1
22,9,19,11,20,5,7,15,0,2,1,2,4,7,34,42,0,0,0,1,0,0,0,0,0
22,9,19,18,20,5,4,15,0,1,1,3,7,8,27,37,0,0,0,1,0,0,0,0,1
19,9,19,12,24,7,11,18,4,3,2,2,9,10,35,20,0,0,0,0,0,0,0,1,0
16,9,15,7,20,3,4,12,1,1,1,1,6,4,41,35,0,0,0,0,1,0,0,0,0
16,9,19,11,16,6,7,19,0,1,4,1,7,7,11,44,0,0,0,0,1,0,0,0,2
14,9,19,2,12,4,9,12,0,3,0,1,5,2,92,18,0,1,0,0,0,0,0,0,0
11,9,0,14,20,22,27,49,16,7,6,9,25,22,42,30,0,0,0,0,0,0,1,0,1
2,9,18,3,18,3,7,10,1,2,1,0,6,3,110,16,0,0,0,0,1,0,0,0,4
1,9,18,1,10,5,15,15,4,5,0,0,16,4,110,0,0,0,0,1,0,0,0,0,3
30,9,13,11,16,8,10,22,5,2,4,2,9,6,50,30,0,0,0,0,1,0,0,0,0
30,9,17,1,16,5,13,13,0,5,0,0,8,1,88,0,0,0,0,0,1,0,0,0,1
30,9,12,5,12,6,11,19,3,3,2,1,15,6,55,27,0,0,0,0,1,0,0,0,0
30,9,11,1,16,8,22,22,5,7,1,0,17,5,60,30,0,0,0,0,1,0,0,0,1
29,9,12,16,20,6,5,13,4,0,5,1,4,6,55,16,0,0,0,1,0,0,0,0,1
26,9,19,6,18,5,8,13,0,2,2,1,8,7,30,30,0,0,0,0,0,0,0,1,0
26,9,19,6,10,8,9,24,6,3,0,5,11,13,61,25,0,0,0,0,0,0,0,1,1
25,9,19,9,18,5,7,13,0,2,1,2,9,8,49,37,0,0,0,0,0,0,1,0,3
24,9,17,3,16,3,9,10,0,3,0,0,8,1,47,47,0,0,1,0,0,0,0,0,1
23,9,17,8,16,7,12,19,4,3,3,1,10,6,82,14,0,0,0,0,1,0,0,0,1
23,9,15,7,12,5,8,16,0,2,2,1,5,5,22,33,0,0,0,0,1,0,0,0,1
23,9,14,11,16,7,9,19,5,2,3,2,5,5,40,20,0,0,0,0,1,0,0,0,3
22,9,14,13,18,3,2,9,0,0,2,1,3,4,0,55,0,0,0,1,0,0,0,0,0
14,9,17,18,18,4,0,10,0,0,0,4,0,7,31,24,0,1,0,0,0,0,0,0,2
2,9,13,3,18,3,7,9,0,2,1,0,7,1,96,7,0,0,0,0,1,0,0,0,4
2,9,17,2,16,6,14,16,3,4,2,0,5,1,73,16,0,0,0,0,1,0,0,0,0
2,9,15,3,10,6,8,18,5,2,2,2,11,8,55,14,0,0,0,0,1,0,0,0,1
1,9,17,7,18,3,5,9,0,1,2,0,2,0,75,17,0,0,0,1,0,0,0,0,3
30,9,19,19,19,6,1,13,1,3,0,3,11,11,37,0,0,0,0,0,1,0,0,0,3
30,9,17,7,10,9,9,21,2,1,6,2,12,15,37,25,0,0,0,0,1,0,0,0,0
30,9,11,10,18,7,12,19,2,4,0,3,12,14,58,19,0,0,0,0,1,0,0,0,0
29,9,17,14,16,8,5,22,4,1,2,5,12,21,37,13,0,0,0,1,0,0,0,0,0
29,9,15,7,12,6,9,16,0,2,3,1,5,5,49,37,0,0,0,1,0,0,0,0,0
29,9,17,7,16,4,6,12,0,2,0,2,3,8,18,37,0,0,0,1,0,0,0,0,1
29,9,14,5,18,5,10,13,0,3,1,1,10,7,11,33,0,0,0,1,0,0,0,0,2
29,9,14,13,18,5,5,13,0,1,2,2,5,6,33,55,0,0,0,1,0,0,0,0,0
