Day,Month,Hour,League_Rank_1,League_Rank_2,Total_teams,Games_played_1,Games_played_2,Points_1,Points_2,Max_points,Min_points,Won_1,Draw_1,Lost_1,Won_2,Draw_2,Lost_2,Goals_Scored_1,Goals_Scored_2,Goals_Rec_1,Goal_Rec_2,Win_Perc_1,Win_Perc_2,Draw_Perc_1,Draw_Perc_2,Avrage_FT_Goal,Average_HT_Goal,Weekday_Fri,Weekday_Mon,Weekday_Sat,Weekday_Sun,Weekday_Thu,Weekday_Tue,Weekday_Wed,Result
23,11,18,9,5,14,15,15,17,25,30,8,4,5,6,7,4,4,15,17,21,17,39,55,31,16,4.0,1.66,1,0,0,0,0,0,0,Draw
23,11,19,2,7,20,15,15,32,23,33,7,9,5,1,6,5,4,27,29,12,27,68,51,34,26,2.5,1.16,1,0,0,0,0,0,0,Draw
23,11,19,3,9,20,14,14,31,21,32,6,10,1,3,6,3,5,26,19,15,18,70,70,0,11,3.0,0.5,1,0,0,0,0,0,0,Draw
15,11,21,5,4,20,33,33,58,58,70,21,15,13,5,16,10,7,44,44,30,24,49,61,42,30,2.0,1.0,0,0,0,0,1,0,0,Draw
13,11,0,10,22,26,11,10,17,10,29,6,5,2,4,2,4,4,12,12,13,15,69,55,27,0,3.33,1.0,0,0,0,0,0,1,0,Draw
12,11,18,8,2,16,10,10,16,22,23,8,5,1,4,7,1,2,20,26,13,12,44,51,22,37,1.66,0.83,0,1,0,0,0,0,0,Away
12,11,0,4,19,20,19,19,35,11,39,9,10,5,4,2,5,12,32,11,15,29,30,37,42,30,1.66,0.83,0,1,0,0,0,0,0,Away
12,11,23,10,9,12,18,18,18,21,40,15,4,6,8,5,6,7,19,21,25,26,44,11,44,22,2.33,1.16,0,1,0,0,0,0,0,Draw
11,11,17,13,1,16,28,28,29,60,60,22,8,5,15,18,6,4,29,49,50,23,24,79,16,16,3.0,0.83,0,0,0,1,0,0,0,Away
11,11,17,2,8,16,15,15,28,21,31,11,8,4,3,6,3,6,26,21,18,21,47,55,8,16,3.5,1.83,0,0,0,1,0,0,0,Draw
11,11,14,5,2,16,29,29,53,62,64,15,16,5,8,18,8,3,58,50,26,27,39,63,31,24,3.66,1.16,0,0,0,1,0,0,0,Away
11,11,15,9,2,10,15,15,15,29,36,12,4,3,8,8,5,2,15,32,33,18,49,61,13,49,3.5,1.5,0,0,0,1,0,0,0,Away
11,11,14,4,11,16,29,29,55,30,64,15,16,7,6,7,9,13,55,29,29,39,39,31,31,31,2.66,1.0,0,0,0,1,0,0,0,Home
11,11,19,4,15,20,33,33,58,38,67,21,16,10,7,9,11,13,44,38,24,45,55,37,42,25,1.5,0.83,0,0,0,1,0,0,0,Home
11,11,15,3,7,14,9,9,21,15,24,4,7,0,2,5,0,4,19,11,10,10,73,73,13,0,2.33,0.16,0,0,0,1,0,0,0,Home
11,11,19,13,5,14,9,9,8,13,23,7,2,2,5,3,4,2,10,10,20,6,55,41,27,55,3.16,0.83,0,0,0,1,0,0,0,Away
11,11,14,6,3,16,29,29,48,57,64,15,15,3,11,17,6,6,48,53,36,32,55,79,24,24,3.33,1.0,0,0,0,1,0,0,0,Draw
11,11,7,2,12,16,29,29,60,32,68,21,19,3,7,8,8,13,77,40,35,49,55,47,24,24,2.83,1.0,0,0,0,1,0,0,0,Home
10,11,19,11,5,16,15,15,16,24,34,9,5,1,9,6,6,3,19,23,31,17,37,37,44,22,4.16,1.33,0,0,1,0,0,0,0,Away
10,11,18,7,6,10,14,14,16,18,34,11,4,4,6,6,0,8,22,23,27,27,44,33,22,22,3.0,1.16,0,0,1,0,0,0,0,Away
10,11,16,5,1,18,13,10,19,23,23,9,4,7,2,7,2,1,13,22,12,8,27,55,55,27,2.16,1.33,0,0,1,0,0,0,0,Away
10,11,15,7,8,16,15,15,22,21,43,7,6,4,5,6,3,6,20,14,19,13,55,24,24,31,2.16,1.0,0,0,1,0,0,0,0,Home
10,11,21,10,3,20,33,33,41,60,66,21,10,11,12,17,9,7,32,51,42,26,18,55,42,30,1.83,0.83,0,0,1,0,0,0,0,Home
10,11,17,6,4,12,9,9,12,16,22,4,3,3,3,5,1,3,9,14,9,9,55,27,14,69,1.5,0.5,0,0,1,0,0,0,0,Home
10,11,15,6,4,14,16,16,21,21,34,12,5,6,5,5,6,5,18,22,25,20,34,17,34,34,3.0,1.5,0,0,1,0,0,0,0,Draw
10,11,14,6,4,10,13,13,13,24,33,2,2,7,4,7,3,3,15,25,19,13,25,37,49,25,2.5,1.0,0,0,1,0,0,0,0,Away
10,11,22,4,15,20,19,19,34,20,39,8,9,7,3,6,2,11,24,22,16,32,61,37,18,25,2.33,1.16,0,0,1,0,0,0,0,Home
10,11,12,5,1,10,13,13,17,28,28,11,5,2,6,8,4,1,17,30,22,12,55,66,33,33,4.66,0.0,0,0,1,0,0,0,0,Away
10,11,11,7,2,18,8,8,11,17,21,5,3,2,3,5,2,1,8,10,6,6,49,37,37,37,2.66,1.33,0,0,1,0,0,0,0,Home
10,11,5,1,5,6,35,35,43,33,43,32,11,10,14,7,12,16,53,48,56,66,22,0,22,44,3.83,1.16,0,0,1,0,0,0,0,Away
10,11,5,2,10,18,31,31,56,42,63,29,17,5,9,12,6,13,44,41,30,48,63,71,8,8,3.83,1.16,0,0,1,0,0,0,0,Away
8,11,16,10,6,12,11,11,11,15,28,3,3,2,6,4,3,4,12,22,19,15,22,44,22,33,2.66,0.5,0,0,0,0,1,0,0,Away
6,11,23,18,12,20,34,34,34,44,64,29,7,13,14,9,17,8,31,32,43,33,30,37,42,25,2.16,1.0,0,0,0,0,0,1,0,Home
5,11,18,14,12,16,27,27,27,29,60,22,6,9,12,6,11,10,29,29,41,32,16,24,47,31,2.5,0.83,0,1,0,0,0,0,0,Draw
4,11,17,6,2,16,13,13,20,25,26,11,6,2,5,7,4,2,19,23,18,15,47,55,31,16,2.16,1.16,0,0,0,1,0,0,0,Away
4,11,17,10,3,16,27,27,33,50,57,19,10,3,14,15,5,7,37,54,41,33,59,51,17,17,2.66,1.5,0,0,0,1,0,0,0,Away
4,11,15,11,15,16,15,15,15,11,43,7,4,3,8,2,5,8,10,9,18,22,31,55,24,8,1.66,0.66,0,0,0,1,0,0,0,Draw
4,11,20,1,18,26,10,10,23,11,23,6,7,2,1,3,2,5,18,10,7,10,55,33,33,22,3.16,2.16,0,0,0,1,0,0,0,Home
4,11,19,2,11,16,27,27,52,29,57,19,15,7,5,7,8,12,40,41,27,41,77,34,26,26,3.0,1.33,0,0,0,1,0,0,0,Home
4,11,15,9,10,14,15,15,18,18,34,12,3,9,3,4,6,5,18,17,19,23,27,27,55,37,2.16,1.0,0,0,0,1,0,0,0,Away
4,11,15,8,4,10,13,13,11,20,34,11,3,2,8,6,2,5,19,20,24,23,25,61,0,13,4.0,1.33,0,0,0,1,0,0,0,Away
4,11,12,4,8,12,11,10,21,15,26,3,6,3,2,4,3,3,17,13,10,9,73,73,13,25,3.5,1.0,0,0,0,1,0,0,0,Away
3,11,17,4,1,12,6,8,13,22,22,3,4,1,1,7,1,0,9,16,4,2,55,92,0,18,2.33,0.66,0,0,1,0,0,0,0,Away
3,11,16,3,2,12,13,13,22,23,32,9,6,4,3,6,5,2,18,19,12,12,44,66,11,0,2.33,0.5,0,0,1,0,0,0,0,Draw
3,11,15,2,7,12,7,8,16,9,22,3,5,1,1,2,3,3,20,8,4,9,79,47,16,63,2.83,1.16,0,0,1,0,0,0,0,Away
3,11,22,1,6,20,32,32,64,47,64,17,18,10,4,12,11,9,48,38,20,28,68,37,25,25,3.16,1.0,0,0,1,0,0,0,0,Home
3,11,11,2,1,16,28,28,61,63,63,21,19,4,5,19,6,3,73,68,28,25,63,55,24,31,5.66,1.5,0,0,1,0,0,0,0,Away
3,11,8,9,10,10,2,2,1,0,7,0,0,1,1,0,0,2,2,3,3,5,44,66,0,0,2.83,1.5,0,0,1,0,0,0,0,Away
2,11,22,5,18,20,34,34,52,34,61,29,13,13,8,7,13,14,34,31,26,43,42,37,37,30,2.66,1.0,1,0,0,0,0,0,0,Draw
30,11,11,6,10,10,33,33,38,14,74,14,10,8,15,4,8,21,37,25,50,65,41,14,27,41,2.5,1.33,1,0,0,0,0,0,0,Home
29,11,16,1,5,16,14,14,33,21,33,10,10,3,1,6,3,5,27,16,11,12,59,37,22,15,3.33,1.5,0,0,0,0,1,0,0,Away
29,11,1,1,5,12,19,19,36,31,36,11,11,3,5,9,4,6,33,30,16,22,44,44,33,22,2.83,1.0,0,0,0,0,1,0,0,Draw
29,11,0,5,8,14,21,20,37,28,43,16,11,4,6,8,4,8,33,16,23,22,64,55,18,27,2.83,1.0,0,0,0,0,1,0,0,Away
28,11,12,9,13,16,13,12,14,11,29,4,3,5,5,2,5,5,10,11,16,16,34,26,34,42,1.83,1.16,0,0,0,0,0,0,1,Draw
28,11,14,2,9,10,9,9,21,5,23,2,6,3,0,1,2,6,19,6,8,25,79,0,31,47,3.16,0.0,0,0,0,0,0,0,1,Draw
28,11,22,1,10,12,19,19,43,21,43,17,13,4,2,5,6,8,41,21,16,24,88,22,11,44,2.83,1.16,0,0,0,0,0,0,1,Home
26,11,17,10,8,12,10,10,7,11,22,4,2,1,7,3,2,5,8,14,15,14,44,11,11,11,3.66,1.66,0,1,0,0,0,0,0,Draw
25,11,14,5,7,10,16,16,22,21,39,12,5,7,4,6,3,7,21,24,24,25,49,13,25,37,2.0,0.66,0,0,0,1,0,0,0,Away
25,11,16,16,3,16,10,10,5,19,28,5,1,2,7,6,1,3,10,18,21,11,22,66,22,22,3.5,1.0,0,0,0,1,0,0,0,Away
25,11,13,5,14,18,13,13,22,14,31,1,7,1,5,3,5,5,15,16,10,17,49,25,13,25,1.5,0.66,0,0,0,1,0,0,0,Draw
25,11,11,2,9,9,16,15,28,8,32,8,8,4,4,1,5,9,20,9,15,22,47,31,16,16,3.5,1.83,0,0,0,1,0,0,0,Away
25,11,10,7,4,9,15,15,16,24,32,8,4,4,7,7,3,5,14,24,15,19,31,16,31,47,3.33,1.16,0,0,0,1,0,0,0,Home
25,11,5,3,6,6,36,36,60,48,84,48,16,12,8,12,12,12,58,39,44,42,55,44,33,22,2.16,1.0,0,0,0,1,0,0,0,Away
25,11,13,11,7,12,15,15,11,19,41,9,2,5,8,4,7,4,19,17,23,19,44,66,0,0,1.83,1.16,0,0,0,1,0,0,0,Away
24,11,19,11,10,16,16,16,18,19,35,10,5,3,8,5,4,7,17,22,30,27,31,39,24,31,3.0,1.5,0,0,1,0,0,0,0,Away
24,11,17,15,10,18,13,13,11,15,39,8,3,2,8,4,3,6,14,17,24,27,37,18,18,18,3.16,1.5,0,0,1,0,0,0,0,Away
24,11,16,6,14,16,16,16,27,15,40,11,8,3,5,5,0,11,21,18,15,29,66,29,22,37,3.33,2.0,0,0,1,0,0,0,0,Away
24,11,16,2,5,12,15,15,28,23,33,8,8,4,3,6,5,4,19,23,9,18,55,46,37,37,2.83,1.16,0,0,1,0,0,0,0,Draw
24,11,1,8,1,18,16,16,25,33,33,10,7,4,5,10,3,3,23,24,24,13,62,41,27,35,2.66,1.5,0,0,1,0,0,0,0,Away
24,11,22,9,6,20,37,37,50,56,74,22,13,11,13,16,8,13,43,53,36,41,49,37,18,30,2.83,1.0,0,0,1,0,0,0,0,Home
24,11,11,14,5,16,29,29,24,54,69,16,6,6,17,16,6,7,20,33,37,16,24,47,39,31,0.83,0.33,0,0,1,0,0,0,0,Away
23,11,17,14,10,16,16,16,14,16,37,11,4,2,10,4,4,8,14,17,31,24,15,29,29,7,2.83,1.0,1,0,0,0,0,0,0,Home
23,11,19,5,9,10,14,14,19,13,27,11,5,4,5,4,1,9,18,19,21,25,66,33,22,33,3.83,1.83,1,0,0,0,0,0,0,Away
23,11,11,6,13,16,12,12,16,11,26,8,4,4,4,2,5,5,13,7,11,14,11,0,30,60,1.83,1.16,1,0,0,0,0,0,0,Away
23,11,11,10,12,12,13,13,11,1,40,1,3,2,8,0,1,12,13,9,27,41,63,16,0,31,3.0,1.66,1,0,0,0,0,0,0,Home
23,11,8,5,9,10,4,4,5,2,10,2,1,2,1,0,2,2,6,3,5,5,44,22,22,44,3.16,1.33,1,0,0,0,0,0,0,Away
23,11,1,2,12,12,20,20,39,9,43,9,11,6,3,2,3,15,29,15,17,42,90,30,20,0,4.16,1.16,1,0,0,0,0,0,0,Home
21,11,18,14,5,18,12,14,13,19,26,11,3,4,5,4,7,3,10,14,15,14,30,30,60,40,1.83,0.5,0,0,0,0,0,0,1,Away
16,11,17,4,6,16,13,14,21,20,33,10,6,3,4,5,5,4,16,12,11,12,30,50,20,40,2.5,1.33,1,0,0,0,0,0,0,Away
14,11,21,14,8,20,34,34,39,47,70,21,9,12,13,13,8,13,39,47,46,33,30,42,37,25,2.0,0.5,0,0,0,0,0,0,1,Draw
14,11,23,1,3,4,5,5,10,7,10,3,3,1,1,2,1,2,7,7,3,7,84,26,26,59,2.16,1.0,0,0,0,0,0,0,1,Home
13,11,23,5,10,20,36,36,56,49,68,29,15,11,10,12,13,11,40,39,30,42,42,42,25,37,2.5,0.5,0,0,0,0,0,1,0,Home
12,11,20,21,26,26,11,10,11,6,29,6,2,5,4,1,3,6,11,2,18,9,25,37,37,13,1.5,0.33,0,1,0,0,0,0,0,Home
12,11,18,7,13,16,8,11,16,10,23,8,5,1,2,3,1,7,22,16,12,23,55,31,24,47,3.5,1.0,0,1,0,0,0,0,0,Home
12,11,12,7,12,18,13,12,16,14,26,11,4,4,5,4,2,6,16,13,17,13,40,40,30,30,2.5,1.0,0,1,0,0,0,0,0,Away
11,11,22,10,18,20,19,19,29,15,39,9,8,5,6,3,6,10,19,11,15,21,42,25,25,18,1.83,0.66,0,0,0,1,0,0,0,Home
11,11,14,9,13,16,29,29,35,28,64,15,9,8,12,8,4,17,33,35,37,52,39,39,39,8,4.66,2.0,0,0,0,1,0,0,0,Away
11,11,21,1,8,12,22,22,48,24,48,10,14,6,2,6,6,10,45,31,17,40,77,44,22,22,3.5,1.5,0,0,0,1,0,0,0,Home
11,11,21,4,11,12,22,22,38,20,48,10,11,5,6,5,5,12,35,27,26,43,77,33,22,0,2.83,1.83,0,0,0,1,0,0,0,Home
11,11,16,2,19,26,12,12,22,11,29,6,6,4,2,2,5,5,23,7,13,12,44,33,44,44,1.83,1.0,0,0,0,1,0,0,0,Home
11,11,11,1,2,6,32,32,77,72,77,24,24,5,3,22,6,4,71,68,18,22,92,55,18,37,2.0,0.83,0,0,0,1,0,0,0,Away
11,11,17,2,4,16,29,29,56,50,63,23,17,5,7,15,5,9,60,42,35,32,51,51,17,34,1.0,0.66,0,0,0,1,0,0,0,Home
11,11,14,5,8,14,10,10,19,14,28,6,6,1,3,4,2,4,29,13,16,15,85,37,0,25,3.33,0.0,0,0,0,1,0,0,0,Home
10,11,12,6,4,10,13,13,16,17,28,11,4,4,5,5,2,6,14,12,15,13,33,44,11,22,1.66,0.0,0,0,1,0,0,0,0,Home
10,11,15,4,16,16,29,29,49,22,60,22,14,7,8,5,7,17,52,35,37,52,55,24,24,24,3.16,1.5,0,0,1,0,0,0,0,Home
10,11,14,1,2,12,13,13,28,28,28,7,9,1,3,9,1,3,32,20,11,16,73,0,0,18,5.5,1.83,0,0,1,0,0,0,0,Draw
10,11,18,17,13,18,10,10,9,10,22,7,2,3,5,3,1,6,10,6,19,13,44,0,22,66,1.83,0.66,0,0,1,0,0,0,0,Home
10,11,19,11,4,20,33,33,40,58,66,21,10,10,13,15,13,5,33,44,32,30,61,42,30,30,3.66,0.83,0,0,1,0,0,0,0,Draw
10,11,16,11,9,14,10,10,9,10,23,7,1,6,3,2,4,4,5,7,7,14,41,14,0,55,1.0,0.16,0,0,1,0,0,0,0,Draw
10,11,16,10,2,14,10,10,9,19,23,7,2,3,5,5,4,1,13,18,15,6,20,20,40,50,2.33,0.83,0,0,1,0,0,0,0,Away
10,11,14,17,2,20,20,20,19,42,44,8,4,7,9,12,6,2,22,29,33,12,35,58,40,35,2.16,1.16,0,0,1,0,0,0,0,Home
10,11,14,6,7,14,9,9,13,10,23,7,4,1,4,2,4,3,12,11,14,12,61,37,25,37,2.0,0.5,0,0,1,0,0,0,0,Away
10,11,16,7,2,12,14,14,20,27,30,5,5,5,4,8,3,3,19,18,18,8,46,46,18,46,2.16,1.0,0,0,1,0,0,0,0,Draw
10,11,13,6,1,10,32,32,35,71,71,15,9,8,15,22,5,5,35,58,49,27,27,82,27,0,3.0,1.66,0,0,1,0,0,0,0,Draw
10,11,11,5,7,10,36,36,51,29,86,13,14,9,13,8,5,23,63,36,73,99,27,14,14,14,3.83,2.16,0,0,1,0,0,0,0,Home
10,11,11,10,5,12,29,29,31,40,62,25,9,4,16,10,10,9,31,35,43,35,44,22,11,44,2.5,1.33,0,0,1,0,0,0,0,Home
10,11,11,3,1,10,35,35,81,83,83,13,25,6,4,25,8,2,107,115,25,30,82,82,27,27,2.66,1.33,0,0,1,0,0,0,0,Home
10,11,10,2,4,18,11,11,26,22,31,1,8,2,1,7,1,3,16,20,6,12,77,77,22,0,3.0,1.66,0,0,1,0,0,0,0,Away
10,11,8,10,1,10,3,3,1,7,7,1,0,1,2,2,1,0,2,6,4,1,22,110,22,0,2.66,0.83,0,0,1,0,0,0,0,Draw
10,11,5,5,12,18,31,31,49,40,63,29,14,7,10,10,10,11,37,34,29,44,55,39,39,24,2.16,0.83,0,0,1,0,0,0,0,Draw
10,11,5,4,13,22,40,40,70,53,73,31,19,13,8,14,11,15,60,38,43,40,55,33,38,38,1.33,0.33,0,0,1,0,0,0,0,Home
9,11,8,5,6,10,3,3,4,4,7,1,1,1,1,1,1,1,3,2,5,4,110,27,0,27,2.83,1.16,1,0,0,0,0,0,0,Home
9,11,18,10,9,16,13,13,16,17,30,9,5,1,7,4,5,4,17,12,18,10,82,27,14,55,2.33,1.16,1,0,0,0,0,0,0,Home
9,11,18,1,2,16,7,8,13,12,13,3,4,1,2,3,3,2,7,5,2,8,49,49,37,13,2.0,0.83,1,0,0,0,0,0,0,Home
8,11,14,4,9,10,5,7,10,4,13,2,3,1,1,0,4,3,15,5,9,10,66,0,22,66,3.33,1.16,0,0,0,0,1,0,0,Home
7,11,11,13,2,16,29,29,32,60,68,21,8,8,13,19,3,7,40,77,45,35,16,55,31,24,3.5,1.66,0,0,0,0,0,0,1,Home
7,11,17,10,13,18,11,13,14,12,23,9,3,5,3,3,3,7,10,13,12,20,44,22,44,11,1.83,0.83,0,0,0,0,0,0,1,Away
7,11,1,6,8,16,12,12,20,17,29,5,6,2,4,5,2,5,16,11,15,14,24,55,39,16,3.5,1.33,0,0,0,0,0,0,1,Away
7,11,0,2,3,4,3,3,7,3,10,0,2,1,0,1,0,2,7,5,3,6,63,24,24,47,2.16,1.0,0,0,0,0,0,0,1,Away
6,11,14,10,8,10,6,7,2,4,13,2,0,2,4,1,1,5,6,9,15,13,0,0,27,27,1.66,0.5,0,0,0,0,0,1,0,Away
5,11,14,4,9,16,9,10,17,11,26,6,4,5,0,2,5,3,9,10,3,11,49,37,37,37,3.33,1.0,0,1,0,0,0,0,0,Home
4,11,6,8,7,10,2,2,2,2,7,1,0,2,0,0,2,0,2,2,2,2,37,0,0,0,3.16,1.0,0,0,0,1,0,0,0,Away
4,11,17,8,9,16,27,27,37,36,57,19,10,7,10,10,6,11,36,43,42,38,39,39,39,31,2.66,1.16,0,0,0,1,0,0,0,Draw
4,11,15,1,7,10,13,13,24,16,24,10,7,3,3,4,4,5,22,15,10,19,22,66,44,11,3.16,1.33,0,0,0,1,0,0,0,Home
3,11,14,6,11,16,27,27,48,27,69,16,13,9,5,6,9,12,49,16,29,34,47,24,47,55,3.66,2.16,0,0,1,0,0,0,0,Home
3,11,18,1,5,12,13,13,30,21,30,5,9,3,1,6,3,4,27,18,10,18,55,55,55,33,3.16,1.66,0,0,1,0,0,0,0,Home
3,11,11,2,8,10,2,2,4,2,7,0,1,1,0,0,2,0,4,1,3,1,0,55,55,0,4.0,1.83,0,0,1,0,0,0,0,Home
2,11,20,8,13,20,34,34,50,43,61,29,13,11,10,10,13,11,38,33,30,34,37,37,30,49,2.16,0.83,1,0,0,0,0,0,0,Home
2,11,22,12,5,12,17,17,15,22,38,15,3,6,8,6,4,7,24,21,33,26,22,44,22,33,2.5,1.0,1,0,0,0,0,0,0,Away
2,11,11,3,12,16,28,28,54,31,62,21,16,6,6,8,7,13,52,43,35,52,55,47,39,16,2.5,0.83,1,0,0,0,0,0,0,Home
2,11,1,1,9,16,11,11,26,14,26,5,8,2,1,4,2,5,19,12,8,14,47,8,31,16,3.0,1.0,1,0,0,0,0,0,0,Home
2,11,0,17,15,20,34,34,35,40,61,29,7,14,13,10,10,14,26,28,37,34,30,30,30,49,1.83,0.66,1,0,0,0,0,0,0,Away
1,11,18,13,2,18,11,8,11,17,18,8,3,2,6,5,2,1,10,16,15,5,22,44,22,33,2.16,0.5,0,0,0,0,1,0,0,Away
1,11,8,6,7,9,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,44,66,0,0,2.83,1.5,0,0,0,0,1,0,0,Home
23,12,12,4,2,18,16,16,28,43,45,11,8,4,4,14,1,1,29,57,20,7,48,96,27,7,2.33,0.5,0,0,0,1,0,0,0,Away
8,12,18,14,2,18,14,14,14,37,42,8,4,2,8,12,1,1,16,45,24,6,20,100,20,0,3.16,1.33,0,0,1,0,0,0,0,Away
22,12,19,1,5,18,16,16,45,25,45,11,15,0,1,7,4,5,57,29,7,23,90,62,14,14,4.33,1.83,0,0,1,0,0,0,0,Home
15,12,19,5,1,18,15,15,23,42,42,11,7,2,6,14,0,1,30,53,31,7,47,86,24,16,3.0,1.33,0,0,1,0,0,0,0,Away
7,12,19,16,2,16,17,17,11,34,38,11,1,8,8,10,4,3,17,41,25,19,8,63,39,31,2.33,0.66,1,0,0,0,0,0,0,Home
24,12,18,7,17,18,16,16,26,15,35,12,8,2,6,3,6,7,19,16,21,24,20,48,41,14,2.83,1.0,0,1,0,0,0,0,0,Draw
18,12,20,4,11,12,17,17,30,9,34,9,9,3,5,2,3,12,22,14,18,36,55,11,33,0,2.66,1.33,0,0,0,0,0,1,0,Home
16,12,21,3,13,18,12,12,28,13,33,7,9,1,2,3,4,5,25,13,12,21,73,27,9,27,1.66,0.5,0,0,0,1,0,0,0,Home
15,12,19,7,2,10,17,17,21,27,46,13,6,3,8,7,6,4,27,32,28,32,69,55,14,41,3.5,1.16,0,0,1,0,0,0,0,Away
23,12,14,11,3,18,16,16,19,35,45,11,5,4,7,11,2,3,21,33,32,18,35,75,20,14,3.83,1.0,0,0,0,1,0,0,0,Draw
8,12,18,1,2,10,16,16,43,25,43,13,14,1,1,7,4,5,50,33,17,24,85,61,0,13,3.5,1.66,0,0,1,0,0,0,0,Home
7,12,19,1,12,18,14,14,39,16,39,8,13,0,1,4,4,6,47,22,7,34,86,31,16,31,2.66,1.33,1,0,0,0,0,0,0,Home
6,12,19,3,8,18,13,13,29,19,39,8,9,2,2,5,4,4,25,17,14,18,90,40,0,11,2.5,1.5,0,0,0,0,1,0,0,Home
3,12,17,3,9,16,11,11,23,15,29,2,7,2,2,4,3,4,15,14,6,15,55,55,14,0,3.83,1.5,0,1,0,0,0,0,0,Home
3,12,17,15,2,18,13,13,13,25,30,10,3,4,6,8,1,4,12,29,17,19,60,60,0,20,3.66,1.5,0,1,0,0,0,0,0,Draw
3,12,16,11,1,16,15,15,17,34,34,10,4,5,6,11,1,3,19,24,21,11,39,79,39,16,3.0,1.16,0,1,0,0,0,0,0,Home
28,12,20,3,1,4,2,2,1,6,6,1,0,1,1,2,0,0,4,7,5,1,40,70,20,20,2.5,1.33,1,0,0,0,0,0,0,Away
23,12,21,5,2,18,13,13,22,31,33,7,6,4,3,10,1,2,20,30,15,14,40,60,40,11,3.33,1.33,0,0,0,1,0,0,0,Home
15,12,19,6,13,18,15,15,22,16,42,11,6,4,5,4,4,7,27,22,22,40,63,31,8,31,3.16,2.0,0,0,1,0,0,0,0,Home
2,12,20,16,1,18,10,10,9,24,24,7,2,3,5,8,0,2,8,21,14,6,27,96,41,0,2.5,1.16,0,0,0,1,0,0,0,Away
23,12,16,1,9,18,13,13,33,19,33,7,11,0,2,5,4,4,28,22,8,21,101,55,0,18,4.16,1.83,0,0,0,1,0,0,0,Home
22,12,16,1,12,12,17,18,36,9,36,9,11,3,3,2,3,13,39,15,10,41,80,11,20,0,2.5,1.5,0,0,1,0,0,0,0,Home
16,12,18,15,4,18,12,12,11,26,33,7,3,2,7,8,2,2,7,24,15,11,20,80,11,20,4.5,2.83,0,0,0,1,0,0,0,Away
8,12,16,4,18,18,14,14,24,10,30,10,7,3,4,1,7,6,23,15,16,21,82,9,27,55,2.83,1.16,0,0,1,0,0,0,0,Draw
23,12,18,4,3,18,13,13,29,30,33,7,9,2,2,9,3,1,25,26,11,10,82,82,9,18,3.0,1.16,0,0,0,1,0,0,0,Home
19,12,20,3,9,12,16,17,33,18,34,9,10,3,3,5,3,9,36,18,10,27,80,50,20,11,2.33,0.83,0,0,0,0,0,0,1,Home
16,12,14,7,2,14,19,19,27,41,44,16,7,6,6,12,5,2,25,47,34,18,46,92,37,18,2.33,0.83,0,0,0,1,0,0,0,Away
16,12,13,8,2,12,16,15,23,33,34,9,6,5,5,10,3,2,26,36,19,8,55,77,33,22,4.0,1.16,0,0,0,1,0,0,0,Home
16,12,19,4,1,16,20,20,39,56,56,7,11,6,3,18,2,0,36,53,16,11,63,102,16,8,3.33,1.33,0,0,0,1,0,0,0,Away
10,12,17,2,17,18,14,14,26,12,30,11,8,2,4,3,3,8,31,10,21,24,63,24,0,16,3.0,1.33,0,1,0,0,0,0,0,Away
8,12,17,1,9,16,17,17,38,22,38,11,11,5,1,6,4,7,41,23,17,27,71,31,31,24,3.33,1.33,0,0,1,0,0,0,0,Draw
8,12,18,1,5,16,19,19,53,33,53,7,17,2,0,8,9,2,50,28,11,17,102,47,8,31,2.0,0.33,0,0,1,0,0,0,0,Home
5,12,15,12,1,16,18,18,16,50,50,7,3,7,8,16,2,0,15,47,25,10,39,102,31,8,2.66,1.66,0,0,0,0,0,0,1,Away
3,12,20,5,4,18,10,10,18,22,27,7,5,3,2,7,1,2,17,18,13,10,66,66,0,11,1.83,1.16,0,1,0,0,0,0,0,Away
2,12,13,8,2,14,18,18,23,36,38,15,5,8,5,10,6,2,20,43,25,18,27,73,46,27,3.16,1.33,0,0,0,1,0,0,0,Away
1,12,18,7,10,18,14,14,19,16,39,8,5,4,5,4,4,6,24,23,22,26,66,44,0,11,2.16,0.83,0,0,1,0,0,0,0,Away
29,12,13,2,1,12,20,19,39,42,42,10,11,6,3,13,3,3,42,46,16,13,66,66,33,22,2.83,1.5,0,0,1,0,0,0,0,Home
23,12,17,5,9,18,16,16,26,24,35,12,7,5,4,6,6,4,26,22,19,19,62,27,35,48,3.66,1.5,0,0,0,1,0,0,0,Home
22,12,17,6,3,18,16,16,26,26,34,12,8,2,6,7,5,4,33,27,27,19,55,55,14,35,4.0,2.33,0,0,1,0,0,0,0,Home
19,12,20,8,1,12,17,17,26,34,34,9,7,5,5,10,4,3,28,39,19,14,55,66,22,22,5.16,3.0,0,0,0,0,0,0,1,Draw
16,12,16,10,1,14,19,19,22,44,44,16,5,7,7,14,2,3,23,46,24,18,37,55,37,18,3.66,2.16,0,0,0,1,0,0,0,Away
9,12,13,2,14,16,16,16,32,15,34,10,10,2,4,3,6,7,30,11,12,17,66,29,15,37,1.16,0.33,0,0,0,1,0,0,0,Draw
8,12,18,15,3,18,11,11,9,24,30,7,2,3,6,7,3,1,14,21,17,10,27,69,27,14,2.33,0.83,0,0,1,0,0,0,0,Away
